"Date","Price","Open","High","Low","Vol.","Change %"
"07/05/2023","19,466.85","19,401.00","19,486.00","19,400.00","3.91M","0.04%"
"07/04/2023","19,458.40","19,421.00","19,500.00","19,376.30","5.52M","0.28%"
"07/03/2023","19,404.95","19,321.00","19,419.90","19,302.55","6.01M","0.75%"
"06/30/2023","19,261.25","19,082.00","19,273.15","19,082.00","5.53M","1.52%"
"06/28/2023","18,972.10","18,850.50","19,009.95","18,845.35","6.36M","0.86%"
"06/27/2023","18,811.20","18,741.00","18,822.40","18,730.00","5.65M","0.50%"
"06/26/2023","18,717.20","18,720.00","18,744.45","18,665.00","4.58M","0.06%"
"06/23/2023","18,705.90","18,789.00","18,808.25","18,690.00","6.48M","-0.66%"
"06/22/2023","18,830.05","18,871.35","18,920.65","18,801.95","6.94M","-0.35%"
"06/21/2023","18,896.75","18,872.90","18,909.00","18,828.45","4.39M","0.17%"
"06/20/2023","18,864.70","18,819.75","18,883.00","18,712.30","5.95M","0.13%"
"06/19/2023","18,840.20","18,920.00","18,923.45","18,789.15","5.06M","-0.31%"
"06/16/2023","18,899.15","18,774.95","18,955.00","18,771.05","6.91M","0.82%"
"06/15/2023","18,745.45","18,818.25","18,867.50","18,734.40","6.40M","-0.39%"
"06/14/2023","18,818.25","18,750.05","18,832.00","18,750.00","3.63M","0.22%"
"06/13/2023","18,776.85","18,735.35","18,783.00","18,721.00","3.86M","0.50%"
"06/12/2023","18,683.00","18,649.95","18,705.60","18,624.10","3.86M","0.28%"
"06/09/2023","18,631.55","18,724.95","18,739.95","18,618.35","5.60M","-0.42%"
"06/08/2023","18,709.95","18,811.10","18,842.00","18,693.50","6.35M","-0.47%"
"06/07/2023","18,798.40","18,715.50","18,807.65","18,706.60","4.93M","0.67%"
"06/06/2023","18,672.95","18,675.00","18,700.75","18,605.55","5.09M","-0.13%"
"06/05/2023","18,696.65","18,700.20","18,729.00","18,676.60","3.61M","0.33%"
"06/02/2023","18,635.95","18,618.65","18,675.50","18,556.35","6.01M","0.36%"
"06/01/2023","18,570.00","18,624.95","18,659.00","18,550.00","5.07M","-0.32%"
"05/31/2023","18,629.55","18,680.60","18,680.60","18,566.00","6.57M","-0.45%"
"05/30/2023","18,713.00","18,660.00","18,742.40","18,654.05","3.83M","0.21%"
"05/29/2023","18,673.70","18,697.15","18,717.50","18,648.20","5.52M","0.54%"
"05/26/2023","18,573.30","18,440.35","18,590.00","18,419.00","7.22M","1.38%"
"05/25/2023","18,321.15","18,270.00","18,333.05","18,202.75","6.00M","0.14%"
"05/24/2023","18,295.90","18,301.00","18,394.50","18,265.20","6.72M","-0.38%"
"05/23/2023","18,365.80","18,361.10","18,429.00","18,347.75","4.93M","0.19%"
"05/22/2023","18,331.35","18,215.00","18,350.00","18,195.10","5.99M","0.58%"
"05/19/2023","18,225.40","18,210.00","18,242.00","18,084.05","6.53M","0.27%"
