"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2016","131.09","130.17","131.74","126.67","","0.71%"
"11/08/2016","130.16","129.56","130.44","129.31","","0.49%"
"11/07/2016","129.52","129.04","130.25","129.00","","0.31%"
"11/04/2016","129.12","128.38","129.51","128.25","","0.62%"
"11/03/2016","128.33","127.06","128.95","126.48","","0.97%"
"11/02/2016","127.10","127.49","127.60","126.73","","-0.33%"
"11/01/2016","127.52","128.38","129.09","127.14","","-0.64%"
"10/31/2016","128.34","127.52","128.52","126.69","","0.60%"
"10/28/2016","127.58","128.08","128.35","127.47","","-0.37%"
"10/27/2016","128.06","127.95","128.46","127.40","","0.09%"
"10/26/2016","127.94","127.05","128.01","126.60","","0.72%"
"10/25/2016","127.03","127.48","127.97","126.58","","-0.38%"
"10/24/2016","127.51","127.13","127.62","126.60","","0.35%"
"10/21/2016","127.06","127.39","127.77","126.16","","-0.24%"
"10/20/2016","127.36","127.06","127.62","126.61","","0.20%"
"10/19/2016","127.11","127.69","127.94","126.61","","-0.48%"
"10/18/2016","127.72","126.57","128.20","126.44","","0.90%"
"10/17/2016","126.58","126.94","127.13","126.24","","-0.32%"
"10/14/2016","126.98","127.06","127.96","126.67","","-0.08%"
"10/13/2016","127.08","127.23","127.51","125.93","","-0.11%"
"10/12/2016","127.22","125.42","127.72","125.28","","1.39%"
"10/11/2016","125.48","128.09","128.44","124.84","","-2.04%"
"10/10/2016","128.09","127.98","128.69","127.50","","0.09%"
"10/07/2016","127.97","131.13","131.31","122.75","","-2.39%"
"10/06/2016","131.11","131.94","132.08","131.02","","-0.64%"
"10/05/2016","131.96","130.97","132.25","130.47","","0.76%"
"10/04/2016","130.97","130.50","131.38","130.28","","0.33%"
"10/03/2016","130.54","131.16","131.49","130.06","","-0.74%"
"09/30/2016","131.51","131.03","131.97","130.41","","0.37%"
"09/29/2016","131.03","131.03","132.47","130.66","","-0.02%"
"09/28/2016","131.06","130.81","131.31","130.45","","0.20%"
"09/27/2016","130.80","130.19","131.25","129.64","","0.47%"
"09/26/2016","130.19","130.88","131.25","129.66","","-0.64%"
"09/23/2016","131.03","131.72","132.28","130.44","","-0.55%"
"09/22/2016","131.76","130.74","132.32","130.53","","0.83%"
"09/21/2016","130.68","132.12","133.31","130.39","","-1.07%"
"09/20/2016","132.10","132.81","133.15","131.63","","-0.53%"
"09/19/2016","132.81","132.91","133.50","132.44","","-0.14%"
"09/16/2016","133.00","135.21","135.34","132.94","","-1.60%"
"09/15/2016","135.16","135.50","136.13","134.53","","-0.30%"
"09/14/2016","135.56","135.33","136.67","134.91","","0.18%"
"09/13/2016","135.31","135.81","136.10","134.44","","-0.40%"
"09/12/2016","135.85","136.26","136.37","135.09","","-0.29%"
"09/09/2016","136.25","136.25","137.19","135.75","","-0.02%"
"09/08/2016","136.28","135.76","136.50","135.04","","0.41%"
"09/07/2016","135.72","137.07","137.19","135.41","","-1.01%"
"09/06/2016","137.10","137.62","138.38","136.85","","-0.38%"
"09/05/2016","137.62","138.29","138.53","137.32","","-0.45%"
"09/02/2016","138.24","137.01","138.88","136.91","","0.91%"
"09/01/2016","136.99","135.90","138.06","135.37","","0.82%"
"08/31/2016","135.88","134.68","135.90","134.55","","0.88%"
"08/30/2016","134.70","133.54","134.90","133.32","","0.87%"
"08/29/2016","133.54","133.74","134.42","133.40","","-0.18%"
"08/26/2016","133.78","132.59","133.88","132.35","","0.89%"
"08/25/2016","132.60","132.91","133.30","132.35","","-0.24%"
"08/24/2016","132.92","132.25","133.33","131.95","","0.47%"
"08/23/2016","132.30","131.78","132.34","131.43","","0.36%"
"08/22/2016","131.83","131.10","132.17","131.01","","0.60%"
"08/19/2016","131.04","131.53","132.04","130.34","","-0.37%"
"08/18/2016","131.53","130.77","132.27","130.01","","0.57%"
"08/17/2016","130.78","130.91","131.87","130.29","","-0.06%"
"08/16/2016","130.86","130.41","130.91","129.23","","0.34%"
"08/15/2016","130.42","130.83","131.21","129.96","","-0.38%"
"08/12/2016","130.92","132.15","132.60","130.38","","-0.89%"
"08/11/2016","132.09","131.75","132.25","130.94","","0.24%"
"08/10/2016","131.78","132.53","132.86","131.54","","-0.54%"
"08/09/2016","132.49","133.58","133.76","132.08","","-0.82%"
"08/08/2016","133.59","133.15","134.03","132.81","","0.38%"
"08/05/2016","133.09","132.66","133.63","132.24","","0.32%"
"08/04/2016","132.66","134.91","135.28","132.53","","-1.68%"
"08/03/2016","134.93","134.77","135.47","134.16","","0.11%"
"08/02/2016","134.78","134.97","135.59","133.91","","-0.12%"
"08/01/2016","134.94","135.13","136.30","134.53","","-0.04%"
"07/29/2016","135.00","138.57","138.68","134.87","","-2.59%"
"07/28/2016","138.59","139.35","139.53","137.47","","-0.55%"
"07/27/2016","139.35","137.38","139.89","137.30","","1.40%"
"07/26/2016","137.43","138.99","139.18","136.00","","-1.14%"
"07/25/2016","139.01","139.09","140.15","138.74","","-0.04%"
"07/22/2016","139.07","140.02","141.12","138.42","","-0.69%"
"07/21/2016","140.03","141.11","142.40","139.08","","-0.79%"
"07/20/2016","141.15","139.16","141.50","138.34","","1.44%"
"07/19/2016","139.14","140.72","141.10","138.46","","-1.13%"
"07/18/2016","140.73","138.06","141.32","138.01","","1.75%"
"07/15/2016","138.31","140.54","143.25","137.78","","-1.60%"
"07/14/2016","140.56","137.38","142.30","136.41","","2.31%"
"07/13/2016","137.38","138.71","139.51","136.92","","-0.92%"
"07/12/2016","138.65","133.53","139.47","132.94","","3.79%"
"07/11/2016","133.59","130.18","133.76","130.00","","2.55%"
"07/08/2016","130.27","130.09","131.04","129.62","","0.12%"
"07/07/2016","130.11","131.05","132.01","129.60","","-0.69%"
"07/06/2016","131.02","132.43","132.55","128.81","","-1.09%"
"07/05/2016","132.47","136.34","136.34","132.03","","-2.82%"
"07/04/2016","136.32","135.85","136.82","135.56","","0.26%"
"07/01/2016","135.97","137.45","137.69","135.72","","-1.11%"
"06/30/2016","137.49","138.12","138.86","135.91","","-0.41%"
"06/29/2016","138.05","137.10","139.05","135.82","","0.69%"
"06/28/2016","137.10","134.85","137.47","134.24","","1.61%"
"06/27/2016","134.93","138.50","138.62","133.34","","-3.52%"
"06/24/2016","139.85","157.97","160.22","133.25","","-11.46%"
"06/23/2016","157.95","153.56","158.32","153.49","","2.87%"
"06/22/2016","153.55","153.45","154.60","152.86","","0.08%"
"06/21/2016","153.43","152.70","154.39","151.91","","0.43%"
"06/20/2016","152.78","149.66","153.71","149.66","","2.19%"
"06/17/2016","149.50","148.09","149.94","148.00","","0.97%"
"06/16/2016","148.06","150.57","150.69","145.37","","-1.69%"
"06/15/2016","150.60","149.79","151.22","149.31","","0.54%"
"06/14/2016","149.79","151.65","151.68","149.16","","-1.21%"
"06/13/2016","151.63","152.46","152.48","149.45","","-0.60%"
"06/10/2016","152.54","154.87","155.07","151.51","","-1.49%"
"06/09/2016","154.85","155.13","155.35","153.62","","-0.19%"
"06/08/2016","155.15","156.09","156.26","154.90","","-0.64%"
"06/07/2016","156.15","155.37","157.84","155.00","","0.53%"
"06/06/2016","155.32","154.54","155.70","152.95","","0.41%"
"06/03/2016","154.68","157.01","157.59","154.54","","-1.48%"
"06/02/2016","157.01","157.91","158.03","156.56","","-0.58%"
"06/01/2016","157.92","160.26","160.65","157.20","","-1.47%"
"05/31/2016","160.28","162.69","163.91","159.84","","-1.48%"
"05/30/2016","162.68","161.01","162.94","161.01","","0.91%"
"05/27/2016","161.22","161.09","161.50","160.17","","0.12%"
"05/26/2016","161.03","161.93","162.22","160.71","","-0.59%"
"05/25/2016","161.98","160.99","162.55","160.45","","0.62%"
"05/24/2016","160.98","158.25","161.08","158.05","","1.74%"
"05/23/2016","158.22","159.70","159.85","158.03","","-0.94%"
"05/20/2016","159.72","160.66","161.06","159.47","","-0.60%"
"05/19/2016","160.68","160.91","161.69","160.18","","-0.12%"
"05/18/2016","160.88","157.84","160.94","157.03","","1.92%"
"05/17/2016","157.85","156.97","159.01","156.93","","0.54%"
"05/16/2016","157.00","155.81","157.15","155.66","","0.64%"
"05/13/2016","156.00","157.54","157.69","155.88","","-0.98%"
"05/12/2016","157.54","156.66","158.55","156.27","","0.59%"
"05/11/2016","156.62","157.84","158.04","156.41","","-0.76%"
"05/10/2016","157.82","156.07","157.96","156.03","","1.13%"
"05/09/2016","156.06","154.57","156.46","154.24","","0.95%"
"05/06/2016","154.59","155.35","155.66","153.65","","-0.50%"
"05/05/2016","155.36","155.11","155.91","154.87","","0.17%"
"05/04/2016","155.09","154.96","155.97","154.38","","0.10%"
"05/03/2016","154.94","156.13","156.19","154.39","","-0.76%"
"05/02/2016","156.12","155.29","156.66","154.87","","0.44%"
"04/29/2016","155.44","157.95","158.10","155.25","","-1.60%"
"04/28/2016","157.96","162.13","162.65","157.09","","-2.55%"
"04/27/2016","162.10","162.35","162.90","161.66","","-0.14%"
"04/26/2016","162.32","161.05","162.73","160.45","","0.79%"
"04/25/2016","161.04","161.15","161.94","160.00","","0.02%"
"04/22/2016","161.00","156.76","161.28","156.50","","2.69%"
"04/21/2016","156.78","157.44","158.41","156.59","","-0.43%"
"04/20/2016","157.45","157.16","157.92","156.19","","0.17%"
"04/19/2016","157.18","155.40","157.74","155.28","","1.18%"
"04/18/2016","155.34","154.09","155.72","152.50","","0.62%"
"04/15/2016","154.39","154.86","155.35","154.09","","-0.29%"
"04/14/2016","154.84","155.32","155.41","153.90","","-0.30%"
"04/13/2016","155.30","154.93","155.78","154.72","","0.23%"
"04/12/2016","154.94","153.72","155.56","153.47","","0.79%"
"04/11/2016","153.72","152.60","154.47","151.94","","0.70%"
"04/08/2016","152.65","152.15","154.29","151.96","","0.36%"
"04/07/2016","152.11","155.03","155.30","151.66","","-1.89%"
"04/06/2016","155.04","156.22","156.66","154.50","","-0.79%"
"04/05/2016","156.28","158.79","158.94","155.69","","-1.58%"
"04/04/2016","158.79","158.81","159.59","158.16","","-0.04%"
"04/01/2016","158.86","161.71","161.81","158.73","","-1.74%"
"03/31/2016","161.68","161.68","162.07","160.88","","0.01%"
"03/30/2016","161.67","162.04","162.60","161.32","","-0.27%"
"03/29/2016","162.11","161.74","162.58","161.34","","0.24%"
"03/28/2016","161.72","159.79","161.77","159.64","","1.13%"
"03/25/2016","159.91","159.81","160.16","159.34","","0.07%"
"03/24/2016","159.80","158.61","159.90","158.39","","0.72%"
"03/23/2016","158.65","159.61","160.09","158.46","","-0.64%"
"03/22/2016","159.67","160.80","161.51","158.39","","-0.73%"
"03/21/2016","160.85","161.51","161.55","160.08","","-0.44%"
"03/18/2016","161.56","161.25","161.83","160.29","","0.17%"
"03/17/2016","161.28","160.49","161.60","158.98","","0.45%"
"03/16/2016","160.55","160.10","161.17","159.59","","0.22%"
"03/15/2016","160.19","162.75","162.90","159.48","","-1.59%"
"03/14/2016","162.78","163.65","163.98","162.52","","-0.50%"
"03/11/2016","163.59","161.55","164.16","161.03","","1.24%"
"03/10/2016","161.59","161.21","162.95","160.66","","0.20%"
"03/09/2016","161.27","159.98","161.38","159.41","","0.77%"
"03/08/2016","160.04","161.80","161.92","159.53","","-1.13%"
"03/07/2016","161.87","161.92","162.29","160.31","","0.01%"
"03/04/2016","161.85","161.15","162.47","160.39","","0.42%"
"03/03/2016","161.17","159.69","161.36","159.62","","0.90%"
"03/02/2016","159.74","158.98","160.59","158.66","","0.45%"
"03/01/2016","159.03","156.78","159.58","156.14","","1.41%"
"02/29/2016","156.82","158.08","158.17","156.15","","-0.82%"
"02/26/2016","158.12","157.72","158.59","157.14","","0.22%"
"02/25/2016","157.78","156.17","157.91","155.73","","0.99%"
"02/24/2016","156.24","157.18","157.33","154.71","","-0.62%"
"02/23/2016","157.22","159.75","159.94","156.88","","-1.61%"
"02/22/2016","159.79","162.10","162.14","159.07","","-1.47%"
"02/19/2016","162.18","162.26","162.56","160.67","","-0.11%"
"02/18/2016","162.36","163.07","164.01","161.98","","-0.47%"
"02/17/2016","163.13","163.14","163.92","161.52","","-0.04%"
"02/16/2016","163.19","165.38","166.12","162.40","","-1.33%"
"02/15/2016","165.39","164.09","165.76","163.87","","0.69%"
"02/12/2016","164.26","162.72","164.81","161.69","","0.93%"
"02/11/2016","162.75","164.54","165.12","159.83","","-1.12%"
"02/10/2016","164.60","166.55","167.67","164.39","","-1.21%"
"02/09/2016","166.61","167.13","167.26","164.50","","-0.35%"
"02/08/2016","167.19","169.52","170.66","165.92","","-1.39%"
"02/05/2016","169.54","170.29","170.56","168.90","","-0.49%"
"02/04/2016","170.37","172.10","172.50","169.98","","-1.05%"
"02/03/2016","172.17","172.82","173.79","171.02","","-0.41%"
"02/02/2016","172.88","174.58","174.79","172.69","","-1.00%"
"02/01/2016","174.62","172.33","175.03","172.33","","1.25%"
"01/29/2016","172.47","170.56","174.23","170.04","","1.06%"
"01/28/2016","170.66","168.85","171.21","168.63","","1.03%"
"01/27/2016","168.92","169.89","170.05","168.51","","-0.61%"
"01/26/2016","169.96","168.51","170.30","166.91","","0.83%"
"01/25/2016","168.56","169.45","170.04","168.26","","-0.53%"
"01/22/2016","169.45","167.35","170.38","167.01","","1.22%"
"01/21/2016","167.40","165.90","167.72","164.40","","0.88%"
"01/20/2016","165.94","166.49","166.86","163.92","","-0.34%"
"01/19/2016","166.51","167.06","169.11","166.28","","-0.37%"
"01/18/2016","167.13","166.90","168.21","166.12","","0.13%"
"01/15/2016","166.91","170.12","170.63","166.15","","-1.91%"
"01/14/2016","170.16","169.47","170.53","168.77","","0.36%"
"01/13/2016","169.55","169.88","171.32","169.44","","-0.25%"
"01/12/2016","169.97","171.13","171.69","169.13","","-0.72%"
