"Date","Price","Open","High","Low","Vol.","Change %"
"02/11/2021","6,476.0","6,457.0","6,504.0","6,453.0","0.00K","0.12%"
"02/10/2021","6,468.0","6,502.0","6,531.0","6,427.5","0.00K","-0.21%"
"02/09/2021","6,481.5","6,478.0","6,504.0","6,445.5","74.52K","0.01%"
"02/08/2021","6,481.0","6,479.0","6,518.0","6,450.0","0.00K","0.60%"
"02/05/2021","6,442.5","6,445.5","6,468.0","6,406.0","95.76K","-0.13%"
"02/04/2021","6,451.0","6,473.0","6,506.0","6,427.0","0.00K","-0.02%"
"02/03/2021","6,452.5","6,499.5","6,526.5","6,439.0","0.00K","-0.29%"
"02/02/2021","6,471.5","6,442.5","6,485.5","6,427.5","0.00K","0.78%"
"02/01/2021","6,421.5","6,325.0","6,448.0","6,324.0","0.00K","0.95%"
"01/29/2021","6,361.0","6,459.0","6,471.5","6,300.0","0.00K","-1.82%"
"01/28/2021","6,479.0","6,481.5","6,509.0","6,390.5","145.32K","-0.68%"
"01/27/2021","6,523.5","6,615.5","6,615.5","6,460.0","0.00K","-1.41%"
