"Date","Price","Open","High","Low","Vol.","Change %"
"10/23/2023","43,141.60","43,790.00","43,839.80","42,996.80","2.35M","-1.37%"
"10/20/2023","43,738.75","43,650.00","43,919.95","43,622.05","1.68M","-0.24%"
"10/19/2023","43,845.15","43,770.00","44,117.00","43,684.10","2.14M","-0.47%"
"10/18/2023","44,053.40","44,475.10","44,510.00","44,000.00","2.64M","-0.99%"
"10/17/2023","44,493.70","44,642.25","44,703.60","44,410.00","1.61M","0.34%"
"10/16/2023","44,343.05","44,299.75","44,455.00","44,150.00","1.44M","-0.11%"
"10/13/2023","44,394.05","44,449.50","44,720.00","44,318.05","2.27M","-0.79%"
"10/12/2023","44,747.95","44,725.00","44,820.85","44,682.20","990.38K","0.14%"
"10/11/2023","44,685.55","44,683.40","44,808.00","44,550.10","2.11M","0.35%"
"10/10/2023","44,530.30","44,210.05","44,620.00","44,080.00","2.07M","1.18%"
"10/09/2023","44,010.45","44,205.00","44,287.95","43,935.00","1.84M","-1.12%"
"10/06/2023","44,510.20","44,503.00","44,664.55","44,400.05","1.90M","0.22%"
"10/05/2023","44,411.70","44,350.00","44,550.00","44,280.00","1.96M","0.45%"
"10/04/2023","44,214.15","44,372.20","44,390.00","44,050.25","2.95M","-0.91%"
"10/03/2023","44,621.45","44,712.50","44,747.00","44,500.00","1.50M","-0.50%"
"09/29/2023","44,847.85","44,780.00","44,998.00","44,620.30","2.61M","1.23%"
"09/28/2023","44,300.95","44,509.40","44,745.00","44,290.05","2.14M","-0.68%"
"09/27/2023","44,605.25","44,549.90","44,730.00","44,149.05","2.17M","-0.14%"
"09/26/2023","44,667.30","44,700.00","44,812.65","44,523.30","1.26M","-0.32%"
"09/25/2023","44,812.65","44,680.00","44,990.95","44,469.00","2.21M","0.30%"
"09/22/2023","44,677.60","44,725.00","45,099.00","44,589.55","2.80M","-0.18%"
"09/21/2023","44,759.25","45,394.80","45,394.80","44,671.50","2.97M","-1.75%"
"09/20/2023","45,557.45","45,705.40","45,839.90","45,440.00","3.07M","-1.12%"
"09/18/2023","46,072.45","46,194.95","46,307.00","45,986.30","1.84M","-0.47%"
"09/15/2023","46,288.05","46,115.00","46,375.90","46,114.55","1.77M","0.38%"
"09/14/2023","46,113.65","46,041.95","46,210.00","45,874.00","1.85M","0.24%"
"09/13/2023","46,001.85","45,578.00","46,045.40","45,460.15","3.56M","0.82%"
"09/12/2023","45,627.95","45,899.00","45,929.70","45,413.10","2.81M","-0.15%"
"09/11/2023","45,697.85","45,458.80","45,765.00","45,380.90","2.02M","0.83%"
"09/08/2023","45,319.65","45,151.00","45,563.15","44,976.45","2.56M","0.61%"
"09/07/2023","45,045.15","44,605.30","45,099.95","44,538.25","2.86M","0.90%"
"09/06/2023","44,644.05","44,710.00","44,759.95","44,470.05","3.04M","-0.27%"
"09/05/2023","44,766.05","44,750.00","44,870.00","44,606.90","1.91M","-0.03%"
"09/04/2023","44,781.50","44,160.05","44,885.00","44,160.05","1.98M","0.40%"
"09/01/2023","44,601.50","44,268.70","44,746.15","44,061.00","3.43M","1.39%"
"08/31/2023","43,989.15","44,219.45","44,388.00","43,872.95","3.32M","-0.55%"
"08/30/2023","44,232.20","44,636.40","44,781.15","44,116.85","2.39M","-0.60%"
"08/29/2023","44,500.50","44,605.55","44,688.00","44,443.15","1.83M","0.03%"
"08/28/2023","44,486.65","44,299.00","44,614.95","44,217.20","2.02M","0.72%"
"08/25/2023","44,170.00","44,350.00","44,399.70","43,987.70","2.56M","-0.87%"
"08/24/2023","44,559.10","44,705.30","45,009.95","44,525.00","3.69M","0.09%"
"08/23/2023","44,519.45","44,077.05","44,573.65","44,016.15","3.19M","0.98%"
"08/22/2023","44,088.05","44,159.00","44,196.05","44,050.00","1.36M","-0.06%"
"08/21/2023","44,114.30","43,900.00","44,215.90","43,900.00","2.19M","0.34%"
