"Date","Price","Open","High","Low","Vol.","Change %"
"03/23/2023","73,594","70,500","70,789","70,098","15.24K","0.55%"
"03/22/2023","73,195","69,944","70,457","69,721","19.70K","1.70%"
"03/20/2023","71,970","67,309","69,450","66,900","22.95K","2.61%"
"03/17/2023","70,140","68,845","69,164","67,432","22.74K","-1.13%"
"03/16/2023","70,941","68,271","68,761","67,304","27.49K","0.55%"
"03/15/2023","70,555","70,212","70,318","67,610","22.93K","-2.83%"
"03/14/2023","72,608","69,928","70,183","69,044","28.45K","-0.74%"
"03/13/2023","73,149","72,084","72,118","69,329","24.82K","-1.37%"
"03/10/2023","74,167","71,156","71,637","70,498","2.30K","-2.10%"
"03/09/2023","75,761","71,855","71,949","70,997","16.16K","0.07%"
"03/08/2023","75,705","71,780","72,037","71,357","14.91K","-0.69%"
"03/07/2023","76,232","72,626","72,960","72,064","13.55K","-0.64%"
"03/06/2023","76,726","72,260","72,919","72,206","13.05K","0.77%"
"03/03/2023","76,138","72,141","72,426","71,819","13.62K","0.92%"
"03/02/2023","75,442","72,250","72,260","71,035","17.33K","-1.58%"
"03/01/2023","76,653","72,250","72,923","72,205","19.93K","1.11%"
"02/28/2023","75,815","71,450","71,995","70,997","17.39K","0.38%"
"02/27/2023","75,530","71,052","71,744","70,716","15.36K","0.82%"
"02/24/2023","74,915","72,554","72,828","70,658","17.34K","-2.95%"
"02/23/2023","77,195","72,358","73,177","72,245","16.42K","1.19%"
"02/22/2023","76,284","72,760","72,957","71,980","14.59K","-0.93%"
"02/21/2023","77,002","73,501","73,532","72,679","12.56K","-1.43%"
"02/20/2023","78,116","73,570","74,048","73,381","9.66K","0.91%"
"02/17/2023","77,411","74,099","74,178","73,211","14.56K","-1.21%"
"02/16/2023","78,358","74,160","74,589","74,000","15.68K","1.13%"
"02/15/2023","77,480","73,800","74,356","73,355","14.25K","-0.59%"
"02/14/2023","77,937","73,900","74,368","73,573","11.94K","0.12%"
"02/13/2023","77,841","73,055","73,995","73,055","10.90K","1.10%"
"02/10/2023","76,995","73,769","73,962","72,913","16.05K","-1.45%"
"02/09/2023","78,131","74,389","74,644","74,130","12.47K","0.12%"
"02/08/2023","78,034","74,040","74,266","73,748","12.62K","0.64%"
"02/07/2023","77,536","74,070","74,070","73,379","11.99K","-0.11%"
"02/06/2023","77,621","74,100","74,169","73,401","13.87K","-0.70%"
"02/03/2023","78,170","73,620","74,590","73,484","11.92K","0.78%"
"02/02/2023","77,568","74,244","74,470","73,569","13.59K","-0.35%"
"02/01/2023","77,840","74,354","74,769","73,707","12.89K","0.32%"
"01/31/2023","77,589","74,200","74,367","73,553","16.10K","-1.28%"
"01/30/2023","78,593","74,550","74,888","74,109","14.19K","-0.76%"
"01/27/2023","79,193","75,055","75,729","75,024","10.64K","0.34%"
"01/26/2023","78,924","74,691","75,363","74,399","15.42K","1.12%"
"01/25/2023","78,047","74,408","74,877","73,829","12.03K","-0.42%"
"01/24/2023","78,379","74,855","75,020","74,182","9.54K","-0.21%"
"01/23/2023","78,541","74,180","74,777","73,907","13.16K","1.23%"
"01/20/2023","77,587","74,255","74,642","73,414","12.79K","-0.19%"
"01/19/2023","77,732","73,905","74,324","73,311","16.43K","-0.58%"
"01/18/2023","78,184","73,648","74,482","73,631","12.73K","0.53%"
"01/17/2023","77,770","73,330","74,149","73,330","12.53K","0.44%"
"01/16/2023","77,431","74,000","74,240","73,506","9.63K","-0.27%"
"01/13/2023","77,640","73,492","73,977","73,316","11.53K","0.98%"
"01/12/2023","76,890","72,860","73,800","72,577","13.79K","0.13%"
"01/11/2023","76,794","73,200","73,365","72,505","11.56K","0.61%"
"01/10/2023","76,329","72,306","72,720","72,100","13.33K","-0.41%"
"01/09/2023","76,642","72,067","73,184","72,060","18.35K","1.76%"
"01/06/2023","75,313","69,816","71,850","69,816","14.86K","2.20%"
"01/05/2023","73,693","69,100","70,576","69,100","16.72K","0.98%"
"01/04/2023","72,976","69,221","69,486","68,721","12.24K","0.28%"
"01/03/2023","72,773","67,999","69,211","67,653","17.21K","1.90%"
"12/30/2022","71,413","67,791","67,840","67,322","5.35K","-0.60%"
"12/29/2022","71,846","68,299","68,450","67,344","13.35K","-1.05%"
"12/28/2022","72,606","68,480","69,112","68,305","12.04K","1.16%"
"12/23/2022","71,771","67,461","68,310","67,308","6.44K","0.56%"
"12/22/2022","71,370","68,698","68,788","67,425","10.74K","-1.09%"
"12/21/2022","72,156","67,989","68,451","67,635","10.00K","1.04%"
"12/20/2022","71,416","67,199","67,890","66,488","16.79K","-0.41%"
"12/19/2022","71,710","67,544","68,336","67,268","21.11K","0.73%"
"12/15/2022","71,193","68,700","68,721","67,431","20.19K","-1.88%"
"12/14/2022","72,554","69,965","70,168","68,805","17.30K","-2.26%"
"12/13/2022","74,228","69,503","70,950","69,231","24.27K","2.02%"
"12/12/2022","72,761","68,850","69,671","68,387","23.27K","-0.23%"
"12/09/2022","72,930","69,807","69,864","69,247","4.24K","0.03%"
"12/08/2022","72,907","69,114","69,529","68,804","0.35K","0.69%"
"12/07/2022","72,405","68,160","68,487","67,620","0.02K","-1.00%"
"12/06/2022","73,137","69,175","69,175","69,153","0.05K","-0.05%"
"12/05/2022","73,177","69,040","69,480","68,631","0.10K","0.24%"
"12/02/2022","73,002","68,575","68,710","68,569","0.04K","-1.09%"
"12/01/2022","73,803","69,939","70,238","68,660","0.01K","0.71%"
"11/30/2022","73,284","67,051","68,980","67,051","18.99K","3.02%"
"11/29/2022","71,135","67,721","68,135","66,705","15.05K","-0.54%"
"11/28/2022","71,518","66,460","67,442","66,292","11.78K","0.39%"
"11/25/2022","71,238","66,750","67,349","66,356","0.00K","0.24%"
"11/24/2022","71,066","66,990","67,313","66,766","8.55K","0.16%"
"11/23/2022","70,949","66,420","66,967","66,345","10.47K","1.18%"
"11/22/2022","70,122","65,623","66,369","65,424","9.56K","0.34%"
"11/21/2022","69,885","66,300","66,370","65,590","12.91K","-1.10%"
